date,mse_cov,n_stocks
2025-02-21,7.977795290822458e-08,290
2025-02-24,8.465379076523216e-08,290
2025-02-25,8.269533580530392e-08,290
2025-02-26,8.300602008138413e-08,290
2025-02-27,8.626410678131061e-08,290
2025-02-28,8.052249546733936e-08,290
2025-03-05,1.0922690693086358e-07,290
2025-03-06,1.0966434346691898e-07,290
2025-03-07,1.4851654557294738e-07,290
2025-03-10,1.5794538752377993e-07,290
2025-03-11,1.6166806584623858e-07,290
2025-03-12,1.6083714440160923e-07,290
2025-03-13,1.6189349475254713e-07,290
2025-03-14,1.6133443735697725e-07,290
2025-03-17,1.7633473300375342e-07,290
2025-03-18,1.7867392516046208e-07,290
2025-03-19,1.704964143844006e-07,290
2025-03-20,1.6992895122041538e-07,290
2025-03-21,1.0974956237547398e-07,290
2025-03-24,7.261617475528947e-08,290
2025-03-25,7.11399636948649e-08,290
2025-03-26,7.209695780420772e-08,291
2025-03-27,7.048702011551223e-08,291
2025-03-28,7.110285497550354e-08,291
2025-03-31,7.7524922748859e-08,291
2025-04-01,8.068607625570443e-08,291
2025-04-03,7.61264607574513e-08,290
2025-04-04,8.484895187703965e-08,290
2025-04-07,8.722413887065197e-08,290
2025-04-08,8.918177999921849e-08,290
2025-04-09,9.377851868116854e-08,290
2025-04-10,1.0622966230679819e-07,290
2025-04-11,1.0741084586553928e-07,290
2025-04-14,8.791151013363333e-08,290
2025-04-16,8.974372164899302e-08,289
2025-04-17,8.73912689938664e-08,289
2025-04-23,9.098240750484014e-08,288
2025-04-24,9.135034382415372e-08,288
2025-04-25,9.413937630405442e-08,288
2025-04-28,9.078629216986722e-08,288
2025-04-30,8.060684165202741e-08,287
2025-05-02,7.691404935995003e-08,287
2025-05-05,8.377196764128803e-08,287
2025-05-06,8.594229771037977e-08,288
2025-05-07,8.708836850293e-08,288
2025-05-08,7.96938461579495e-08,288
2025-05-09,7.779793439443182e-08,288
2025-05-12,8.273058846439585e-08,288
2025-05-13,8.36748972451319e-08,289
2025-05-15,8.496045438134562e-08,288
2025-05-16,8.603795931230118e-08,288
2025-05-19,8.85865366328748e-08,288
2025-05-20,9.200529514016108e-08,288
2025-05-21,9.373482437329784e-08,288
2025-05-22,9.6748713648588e-08,288
2025-05-23,9.401840196385357e-08,288
2025-05-26,9.419164884342833e-08,288
2025-05-27,9.386713587084699e-08,288
2025-05-28,9.132595137149728e-08,288
2025-05-29,9.079971888906955e-08,288
2025-05-30,8.784772795903387e-08,288
