date,mse_cov,n_stocks
2025-09-05,3.090087057431183e-06,307
2025-09-08,3.7869475573963277e-06,306
2025-09-09,2.5468217190938797e-06,307
2025-09-10,2.4594242557630197e-06,306
2025-09-11,1.0706803506361079e-05,306
2025-09-12,1.4410773212651478e-06,304
2025-09-15,1.3940474232012193e-06,304
2025-09-16,9.92470555581178e-07,305
2025-09-17,1.3292767723298231e-06,306
2025-09-18,1.3488278388430772e-06,305
2025-09-19,1.8087197922955672e-06,305
2025-09-22,2.5263014780766564e-06,306
2025-09-23,1.7247689020747744e-06,305
2025-09-24,1.5199501030804677e-06,306
2025-09-25,4.238937875671006e-06,306
2025-09-26,8.158086200742749e-06,306
2025-09-29,2.744092315460517e-06,306
2025-09-30,2.3783087885355775e-06,306
2025-10-01,3.816414315613136e-06,307
2025-10-02,2.4693535821744937e-05,308
2025-10-03,4.7502219037723784e-05,308
2025-10-06,3.1661002079996386e-05,308
2025-10-07,3.9256149720673554e-05,308
2025-10-08,1.7660982324729748e-06,307
2025-10-09,2.721172940345847e-06,306
2025-10-10,1.0805307099216508e-06,306
2025-10-13,1.4730161349593298e-06,304
