date,mse_cov,n_stocks
2025-08-11,1.5932163697045473e-07,247
2025-08-12,6.76986860243513e-08,246
2025-08-13,7.141139367688977e-08,246
2025-08-14,5.4689333799853356e-08,246
2025-08-15,3.9693798132912605e-08,247
2025-08-18,3.6152171284130654e-08,246
2025-08-19,4.1879286245252824e-08,250
2025-08-20,3.369337891413855e-08,249
2025-08-21,3.440151694085045e-08,250
2025-08-22,4.5542200517010755e-08,250
2025-08-25,4.1727219890564605e-08,250
2025-08-26,4.204519055683219e-08,250
2025-08-27,4.3476584214409165e-08,249
2025-08-28,4.595791579142272e-08,249
2025-08-29,4.7024546724643205e-08,250
2025-09-01,4.8862357474298914e-08,251
2025-09-02,5.079679183291107e-08,251
2025-09-03,4.845811393427232e-08,252
2025-09-04,5.642053886405853e-08,253
2025-09-05,5.5979216751702556e-08,254
2025-09-08,5.168757286871263e-08,253
2025-09-09,5.253019082998662e-08,253
2025-09-10,4.8911954674813474e-08,252
2025-09-11,6.334700363638671e-08,252
2025-09-12,5.306836467874614e-08,250
2025-09-15,5.33770126132451e-08,250
2025-09-16,4.154192906175667e-08,251
2025-09-17,4.08733804175781e-08,252
2025-09-18,4.020772319574685e-08,252
2025-09-19,3.602031287766425e-08,252
2025-09-22,3.9571020981238936e-08,252
2025-09-23,3.979032631145286e-08,251
2025-09-24,4.233640867870327e-08,253
2025-09-25,4.4634087696881765e-08,253
2025-09-26,4.7607233488437415e-08,253
2025-09-29,4.6409733848854036e-08,253
2025-09-30,4.539005548348337e-08,253
2025-10-01,4.853472921401166e-08,253
2025-10-02,1.3150568773409015e-07,253
2025-10-03,1.473314338533634e-07,252
2025-10-06,1.0010059238458814e-07,253
2025-10-07,5.859414742338777e-07,253
2025-10-08,4.61943776153992e-07,254
2025-10-09,4.4575469255840033e-07,253
2025-10-10,4.365139860314369e-07,253
2025-10-13,4.293233679010897e-07,252
2025-10-14,4.247953751091225e-07,252
2025-10-15,4.239160358584233e-07,252
2025-10-16,4.275542463278784e-07,251
2025-10-17,4.254778355301551e-07,249
2025-10-20,4.0950309369205064e-07,249
2025-10-21,4.2707377663964996e-07,249
2025-10-22,5.12508662257287e-07,248
